rank,feature,importance_mean,importance_std,baseline_f1_macro,n_repeats,max_samples,excluded_is_applicable_features,excluded_is_available_features
67,security_staff_service,-0.00040741140875832915,0.00017972524914605586,0.8067167418984579,5,5000,True,True
68,transport_to_airport,-0.0004285845252008702,0.0015229265173964113,0.8067167418984579,5,5000,True,True
69,traveling_alone,-0.0005070775748670542,0.0005526763284724169,0.8067167418984579,5,5000,True,True
70,number_of_companions,-0.0005128490025331888,0.00037431983286681357,0.8067167418984579,5,5000,True,True
71,trip_purpose,-0.0005805304011476054,0.0003621718483183704,0.8067167418984579,5,5000,True,True
72,retail_outlets,-0.0005812691654947244,0.000395045861596529,0.8067167418984579,5,5000,True,True
73,reserved_seat_availability,-0.0006183854883816675,0.0,0.8067167418984579,5,5000,True,True
74,process,-0.000789381744683726,0.0006053186985785825,0.8067167418984579,5,5000,True,True
75,restrooms,-0.000873576120529429,0.0003255613490830399,0.8067167418984579,5,5000,True,True
76,education,-0.000951699119504501,0.00095965601997832,0.8067167418984579,5,5000,True,True
77,used_airport_before_last_12_months,-0.0010032030697036953,0.0005154955282996547,0.8067167418984579,5,5000,True,True
78,gender,-0.001020129859186336,0.0004191533060626727,0.8067167418984579,5,5000,True,True
79,connection,-0.0014726931647437214,0.0017130432256833236,0.8067167418984579,5,5000,True,True
80,food_beverage_outlets,-0.0015729312373487625,0.0007855922475672996,0.8067167418984579,5,5000,True,True
81,restroom_cleanliness,-0.001629958857515601,0.0001725930246974101,0.8067167418984579,5,5000,True,True
82,checkin_queue_wait_time,-0.0016672015031454102,9.20001969760895e-05,0.8067167418984579,5,5000,True,True
83,month,-0.0016730333708211865,0.0010315884138212337,0.8067167418984579,5,5000,True,True
84,age_group,-0.00168349951214819,0.0010999017971225944,0.8067167418984579,5,5000,True,True
85,power_outlet_availability,-0.0019078822612677016,0.0014447560099992793,0.8067167418984579,5,5000,True,True
