mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.7821237564086914,0.004600053070811414,0.058051681518554686,0.0009509790074292867,14,30,300,"{'model__max_depth': 14, 'model__min_samples_leaf': 30, 'model__min_samples_split': 300}",0.8025693035835023,0.8002511349367333,0.8067040185471407,0.7959814528593508,0.8040958268933539,0.8019203473640161,0.003635769613453879,6,0.8025655138842324,0.8002547529958779,0.8067040185471406,0.795981452859351,0.804095826893354,0.8019203130359912,0.003635302835815891,6,0.802263711028401,0.7999716354039489,0.8062055803143766,0.7952374558846095,0.8039222542763063,0.8015201273815282,0.0037455677269880713,7,0.8022644618700597,0.799970913182934,0.8062055803143765,0.7952374558846095,0.8039222542763063,0.8015201331056572,0.0037456572829485417,7,0.804442901125046,0.8019467540263836,0.8098921828340119,0.800346645657839,0.8051764241924068,0.8043609815671374,0.003262184309782784,4,0.8025655138842324,0.8002547529958779,0.8067040185471406,0.795981452859351,0.804095826893354,0.8019203130359912,0.003635302835815891,6
0.7736564636230469,0.014904071130512416,0.061137819290161134,0.003962925508285813,14,30,500,"{'model__max_depth': 14, 'model__min_samples_leaf': 30, 'model__min_samples_split': 500}",0.7976431952091181,0.7945523036800928,0.8071870170015456,0.795112055641422,0.8007148377125193,0.7990418818489395,0.004619484353206479,59,0.7976415792834732,0.7945544009453298,0.8071870170015456,0.795112055641422,0.8007148377125193,0.799041978116858,0.0046191746900452425,59,0.797586020156553,0.7944560830410146,0.8069350183680248,0.7948282699771498,0.8006381747583927,0.798888713260227,0.0045964347283315,59,0.7975863487488092,0.79445565348459,0.8069350183680248,0.7948282699771497,0.8006381747583927,0.7988886930673933,0.004596498958323771,59,0.7979763170135302,0.7951094626167177,0.8087992615689408,0.7967538900168379,0.8011780999812073,0.7999634062394467,0.004844751943239098,58,0.7976415792834732,0.7945544009453298,0.8071870170015456,0.795112055641422,0.8007148377125193,0.799041978116858,0.0046191746900452425,59
0.8152554512023926,0.012788619677200618,0.06345458030700683,0.003174603791115106,14,50,100,"{'model__max_depth': 14, 'model__min_samples_leaf': 50, 'model__min_samples_split': 100}",0.7998647734956051,0.7991886409736308,0.8077666151468316,0.7966576506955177,0.8031298299845441,0.8013215020592259,0.0038270666745900336,21,0.7998605546050045,0.7991920817586047,0.8077666151468315,0.7966576506955177,0.803129829984544,0.8013213464381004,0.0038270051032073646,22,0.7994808720183512,0.7989346018841712,0.807287808614835,0.7958503000507691,0.802962136940602,0.8009031439017456,0.003909799017858316,27,0.799481719482981,0.7989339115605587,0.8072878086148351,0.7958503000507692,0.802962136940602,0.8009031753299493,0.003909806905765998,27,0.8021695062568359,0.8007159880811812,0.8108559864156907,0.8014258448241042,0.8041652939957689,0.803866523914716,0.0036797964347707376,8,0.7998605546050045,0.7991920817586047,0.8077666151468315,0.7966576506955177,0.803129829984544,0.8013213464381004,0.0038270051032073646,22
0.8135535240173339,0.026794295747216774,0.06266565322875976,0.003591093871246903,14,50,200,"{'model__max_depth': 14, 'model__min_samples_leaf': 50, 'model__min_samples_split': 200}",0.8003477252970154,0.7962909301651695,0.8091190108191654,0.7966576506955177,0.8002318392581144,0.8005294312469966,0.004622943463426391,49,0.8003442807758367,0.7962944269012954,0.8091190108191654,0.7966576506955177,0.8002318392581144,0.800529441689986,0.004622329831628409,49,0.8000923961857045,0.7960247422916175,0.8086726680563456,0.7957945750191112,0.8001645212479106,0.8001497805601379,0.004661048756420961,51,0.8000930862643837,0.7960240305593353,0.8086726680563456,0.7957945750191111,0.8001645212479106,0.8001497762294173,0.004661173053592415,51,0.8018824122862658,0.7978533797130557,0.8120307256221475,0.801759200293021,0.8006369381042917,0.8028325312037564,0.004822325670993179,30,0.8003442807758367,0.7962944269012954,0.8091190108191654,0.7966576506955177,0.8002318392581144,0.800529441689986,0.004622329831628409,49
0.8126261711120606,0.04057018684125569,0.06328620910644531,0.0033862222629757023,14,50,300,"{'model__max_depth': 14, 'model__min_samples_leaf': 50, 'model__min_samples_split': 300}",0.8000579542161692,0.7971602434077079,0.8074768160741885,0.795112055641422,0.803612828438949,0.8006839795556873,0.00444017441145559,46,0.8000543137686336,0.7971627978524678,0.8074768160741885,0.795112055641422,0.803612828438949,0.8006837623551322,0.004439872052413731,46,0.7997723628268433,0.7970191040843215,0.8069727570142988,0.7942215316431207,0.8034422039254949,0.8002855918988159,0.004525230386974051,48,0.7997730932396037,0.7970185870904629,0.8069727570142987,0.7942215316431206,0.803442203925495,0.8002856345825962,0.004525288473407975,48,0.8017716183308435,0.7979946559586248,0.8107224190891865,0.8003105341753771,0.8046707217344133,0.8030939898576891,0.0043858525774493435,17,0.8000543137686336,0.7971627978524678,0.8074768160741885,0.795112055641422,0.803612828438949,0.8006837623551322,0.004439872052413731,46
0.7731874465942383,0.00901977691994502,0.0591679573059082,0.0020109848212782034,14,50,500,"{'model__max_depth': 14, 'model__min_samples_leaf': 50, 'model__min_samples_split': 500}",0.797450014488554,0.7936829904375543,0.8065108191653787,0.794725656877898,0.8005216383307573,0.7985782238600285,0.004621284823113496,67,0.797448305264129,0.7936845372425115,0.8065108191653787,0.794725656877898,0.8005216383307574,0.7985781913761348,0.004621040687417779,67,0.7973860155700445,0.7936305723924727,0.8063031014502959,0.7943855861734841,0.8004371512362449,0.7984284853645084,0.004615107000085824,68,0.7973863633902538,0.7936302547073509,0.8063031014502958,0.794385586173484,0.8004371512362449,0.7984284913915259,0.004615157345095298,68,0.7978225485829415,0.7939850374851105,0.8078312741520438,0.796688458046193,0.8010314179820259,0.799471747249663,0.004751521901410577,61,0.797448305264129,0.7936845372425115,0.8065108191653787,0.794725656877898,0.8005216383307574,0.7985781913761348,0.004621040687417779,67
0.8388432025909424,0.005789665068046357,0.06066980361938477,0.00368686579120112,16,10,100,"{'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 100}",0.7985125084516566,0.795131845841785,0.8065108191653787,0.7966576506955177,0.7990726429675425,0.7991770934243762,0.0039229513378730065,57,0.798508494801791,0.7951337938372645,0.8065108191653787,0.7966576506955179,0.7990726429675425,0.7991766802934989,0.003922686059884166,57,0.7981627054526792,0.795049119459906,0.8062931708274286,0.7963760058000473,0.7988453216844104,0.7989452646448941,0.0039088400086554655,57,0.7981635170605655,0.7950487217369161,0.8062931708274285,0.7963760058000473,0.7988453216844102,0.7989453474218735,0.003908886817485447,57,0.8005874452130791,0.7956133740619631,0.8078946165636449,0.7983080838761734,0.8004306882312746,0.800566841589227,0.004082990944683578,56,0.798508494801791,0.7951337938372645,0.8065108191653787,0.7966576506955179,0.7990726429675425,0.7991766802934989,0.003922686059884166,57
0.8238744258880615,0.007582623589349845,0.062310314178466795,0.0040525666610924625,16,10,200,"{'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 200}",0.8026658939437844,0.7971602434077079,0.8076700154559505,0.7988794435857806,0.7994590417310664,0.8011669276248579,0.0037078302883326725,27,0.8026610499895657,0.7971624433239519,0.8076700154559505,0.7988794435857806,0.7994590417310665,0.801166398817263,0.0037069638129575825,27,0.8021668102132242,0.7970556798870421,0.8073952437591406,0.7986332047933691,0.7992500640901403,0.8009002005485832,0.0036450636634283375,28,0.8021677699896292,0.7970552349358901,0.8073952437591405,0.798633204793369,0.7992500640901403,0.8009003035136338,0.0036452242507232736,28,0.8057403430078678,0.7977787560621095,0.809435791110438,0.800348553027067,0.8007111848758331,0.8028029256166631,0.0042015456545650715,34,0.8026610499895657,0.7971624433239519,0.8076700154559505,0.7988794435857806,0.7994590417310665,0.801166398817263,0.0037069638129575825,27
0.823280143737793,0.012969625155845639,0.06033577919006348,0.001580851231124203,16,10,300,"{'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 300}",0.8010238578189897,0.7990920506133488,0.8069938176197836,0.7973338485316847,0.8033230293663061,0.8015533207900226,0.0033726251573151012,12,0.8010201987210701,0.7990950902204167,0.8069938176197836,0.7973338485316848,0.8033230293663061,0.8015531968918523,0.003372297049059851,12,0.8007367269188423,0.7988938707150975,0.8066964844964817,0.7971019139472423,0.8031349157956906,0.8013127823746709,0.003353171786786711,10,0.8007374575318198,0.7988932609307952,0.8066964844964818,0.7971019139472423,0.8031349157956905,0.8013128065404059,0.0033532346873655955,10,0.8027608263253763,0.8002823845244783,0.8088943421765228,0.7986996332298854,0.8044868336174998,0.8030248039747525,0.003546453439456937,21,0.8010201987210701,0.7990950902204167,0.8069938176197836,0.7973338485316848,0.8033230293663061,0.8015531968918523,0.003372297049059851,12
0.799201250076294,0.012470928732921154,0.06355843544006348,0.004028788420520653,16,10,500,"{'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 500}",0.7978363759296823,0.7916545928716314,0.8075734157650696,0.794629057187017,0.7971406491499228,0.7977668181806646,0.0053622966049931995,79,0.7978349279403998,0.7916555332273082,0.8075734157650696,0.7946290571870169,0.7971406491499227,0.7977667166539435,0.005362078525343096,79,0.797790464755535,0.7916351530613002,0.8074574991969141,0.7946014570445422,0.7970969042605618,0.7977162956637707,0.005328465220194036,79,0.7977907590579334,0.7916349586631969,0.8074574991969142,0.7946014570445423,0.7970969042605618,0.7977163156446297,0.005328510413200969,79,0.7981039274955166,0.7917655054205077,0.8083158787209379,0.794787503824238,0.7973971184560357,0.7980739867834472,0.005584859980086455,80,0.7978349279403998,0.7916555332273082,0.8075734157650696,0.7946290571870169,0.7971406491499227,0.7977667166539435,0.005362078525343096,79
