rank,feature,importance_mean,importance_std,baseline_f1_macro,n_repeats,max_samples,excluded_is_applicable_features,excluded_is_available_features
23,month,0.0008413428723879291,0.0007678260382715791,0.8208178371529098,5,5000,True,True
24,parking,0.0007862566076524136,0.0,0.8208178371529098,5,5000,True,True
25,ticket_purchase_process,0.0007513226114341798,0.0006965546815801914,0.8208178371529098,5,5000,True,True
26,immigration_control,0.0007028456689885277,0.00041166285209770194,0.8208178371529098,5,5000,True,True
27,checkin_queue_organization,0.0006788504493706826,8.785618218833338e-05,0.8208178371529098,5,5000,True,True
28,checkin_method,0.0005995394407455779,0.0002722553668459862,0.8208178371529098,5,5000,True,True
29,food_beverage_price_quality,0.0005750707836338576,0.00036315500434723903,0.8208178371529098,5,5000,True,True
30,retail_outlets,0.0004427966605533129,0.0004640856884583514,0.8208178371529098,5,5000,True,True
31,nationality,0.0003587293916116785,0.0003324987121526831,0.8208178371529098,5,5000,True,True
32,ticket_purchase_channel,0.00032059368461530014,0.0008168205073995803,0.8208178371529098,5,5000,True,True
33,gender,0.00030800492277680556,0.0005588402257729673,0.8208178371529098,5,5000,True,True
34,network_access_ease,0.0002774645666369091,8.786041151414957e-05,0.8208178371529098,5,5000,True,True
35,restroom_maintenance,0.0002759802002562095,0.000228429999828931,0.8208178371529098,5,5000,True,True
36,baggage_claim_time,0.00026756536567358326,0.00026379854712826206,0.8208178371529098,5,5000,True,True
37,restroom_cleanliness,0.00021802314782672915,0.0002028016298501464,0.8208178371529098,5,5000,True,True
38,retail_price_quality,0.00021302733910188998,0.0,0.8208178371529098,5,5000,True,True
39,education,0.00020488826312603514,0.000764003713883444,0.8208178371529098,5,5000,True,True
40,disembarkation_method_rating,0.00019655595064371756,0.0,0.8208178371529098,5,5000,True,True
41,self_service_kiosk_quantity,0.00019655595064371756,0.0,0.8208178371529098,5,5000,True,True
42,acoustic_comfort,0.00018789929861631193,0.00042913957992529283,0.8208178371529098,5,5000,True,True
43,flight_information_display_availability,0.0001723640020822037,0.00022433650731704983,0.8208178371529098,5,5000,True,True
44,security_queue_wait_time,0.00015798102755888445,3.5397018885344645e-06,0.8208178371529098,5,5000,True,True
45,checkin_process,0.00014424921233269217,0.0002617120899364274,0.8208178371529098,5,5000,True,True
46,ticket_purchased_by,0.00014046390361523997,0.0009632493377499904,0.8208178371529098,5,5000,True,True
47,has_disability,0.00011630101666553206,0.00017720931829174287,0.8208178371529098,5,5000,True,True
48,requested_special_assistance,0.00011142296708563926,0.0005002474685366468,0.8208178371529098,5,5000,True,True
49,airport_internet,8.411959152552218e-05,0.001075205510525059,0.8208178371529098,5,5000,True,True
50,arrival_lead_time,7.255239039225537e-05,0.0005134570007963216,0.8208178371529098,5,5000,True,True
51,uses_assistive_device,4.095249412827684e-05,9.1572560718988e-05,0.8208178371529098,5,5000,True,True
52,staff_courtesy,8.226480049278173e-06,0.0,0.8208178371529098,5,5000,True,True
53,internet_connection_speed,0.0,0.0,0.8208178371529098,5,5000,True,True
54,reserved_seat_availability,0.0,0.0,0.8208178371529098,5,5000,True,True
55,process,0.0,0.0,0.8208178371529098,5,5000,True,True
56,terminal_accessibility,0.0,0.0,0.8208178371529098,5,5000,True,True
57,customs_staff_service,0.0,0.0,0.8208178371529098,5,5000,True,True
58,connection,0.0,0.0,0.8208178371529098,5,5000,True,True
59,immigration_staff_service,0.0,0.0,0.8208178371529098,5,5000,True,True
60,service_window_quantity,0.0,0.0,0.8208178371529098,5,5000,True,True
61,customs_queue_wait_time,0.0,0.0,0.8208178371529098,5,5000,True,True
62,customs_queue_organization,0.0,0.0,0.8208178371529098,5,5000,True,True
63,immigration_queue_wait_time,0.0,0.0,0.8208178371529098,5,5000,True,True
64,retail_outlet_quantity,0.0,0.0,0.8208178371529098,5,5000,True,True
65,parking_terminal_access_ease,0.0,0.0,0.8208178371529098,5,5000,True,True
66,parking_facility_quality,0.0,0.0,0.8208178371529098,5,5000,True,True
67,parking_space_availability_ease,0.0,0.0,0.8208178371529098,5,5000,True,True
68,disembarkation_method_used,-9.782535311764207e-06,0.0004923334335701781,0.8208178371529098,5,5000,True,True
69,flight_type,-1.7769664057154522e-05,0.00030081207937958187,0.8208178371529098,5,5000,True,True
70,traveling_alone,-4.420664483018033e-05,0.00033341849878601253,0.8208178371529098,5,5000,True,True
71,used_parking,-5.235155814249381e-05,0.00033215422540116884,0.8208178371529098,5,5000,True,True
72,transport_options_to_airport,-7.15105135844274e-05,0.0009850986701353478,0.8208178371529098,5,5000,True,True
73,retail_quality_variety,-9.304029232612976e-05,0.00010762257321934136,0.8208178371529098,5,5000,True,True
74,immigration_queue_organization,-0.00015724044911147317,8.79000832564626e-05,0.8208178371529098,5,5000,True,True
75,security_staff_service,-0.00016542353807111888,0.00016446075681058318,0.8208178371529098,5,5000,True,True
76,checkin_queue_wait_time,-0.00018830418256743364,0.0,0.8208178371529098,5,5000,True,True
77,checkin_counter_quantity,-0.00020473872228188306,0.0,0.8208178371529098,5,5000,True,True
78,airline_service,-0.00020473872228188306,0.0,0.8208178371529098,5,5000,True,True
79,parking_value_for_money,-0.00020473872228188306,0.0,0.8208178371529098,5,5000,True,True
80,trip_purpose,-0.00023681581821790587,0.0007492290292618558,0.8208178371529098,5,5000,True,True
81,restroom_quantity,-0.0002727495156537474,0.00024255621518372658,0.8208178371529098,5,5000,True,True
82,connection_wait_time,-0.0004012896169087732,0.0002507414985839673,0.8208178371529098,5,5000,True,True
83,checkin_service_time,-0.00040130383616365783,0.0,0.8208178371529098,5,5000,True,True
84,number_of_companions,-0.00040455840140998236,0.00042089269751657165,0.8208178371529098,5,5000,True,True
85,customs_control,-0.0006879117755236974,0.00010850276944534441,0.8208178371529098,5,5000,True,True
